,Title,Summary,DOI,Categories,Publish Time,Authors,Journal
10,Arrovian juntas,"This article explicitly constructs and classifies all arrovian voting systems
on three or more alternatives. If we demand orderings to be complete, we have,
of course, Arrow's classical dictator theorem, and a closer look reveals the
classification of all such voting systems as dictatorial hierarchies. If we
leave the traditional realm of complete orderings, the picture changes. Here we
consider the more general setting where alternatives may be incomparable, that
is, we allow orderings that are reflexive and transitive but not necessarily
complete. Instead of a dictator we exhibit a junta whose internal hierarchy or
coalition structure can be surprisingly rich. We give an explicit description
of all such voting systems, generalizing and unifying various previous results.",math/0608270v1,math.CO,2006-08-10 20:59:48+00:00,[arxiv.Result.Author('Michael Eisermann')],
11,Determining Possible and Necessary Winners Given Partial Orders,"Usually a voting rule requires agents to give their preferences as linear
orders. However, in some cases it is impractical for an agent to give a linear
order over all the alternatives. It has been suggested to let agents submit
partial orders instead. Then, given a voting rule, a profile of partial orders,
and an alternative (candidate) c, two important questions arise: first, is it
still possible for c to win, and second, is c guaranteed to win? These are the
possible winner and necessary winner problems, respectively. Each of these two
problems is further divided into two sub-problems: determining whether c is a
unique winner (that is, c is the only winner), or determining whether c is a
co-winner (that is, c is in the set of winners). We consider the setting where
the number of alternatives is unbounded and the votes are unweighted. We
completely characterize the complexity of possible/necessary winner problems
for the following common voting rules: a class of positional scoring rules
(including Borda), Copeland, maximin, Bucklin, ranked pairs, voting trees, and
plurality with runoff.",1401.3876v1,cs.GT,2014-01-16 05:10:45+00:00,"[arxiv.Result.Author('Lirong Xia'), arxiv.Result.Author('Vincent Conitzer')]","Journal Of Artificial Intelligence Research, Volume 41, pages
  25-67, 2011"
12,Unravelling multi-agent ranked delegations,"We introduce a voting model with multi-agent ranked delegations. This model
generalises liquid democracy in two aspects: first, an agent's delegation can
use the votes of multiple other agents to determine their own -- for instance,
an agent's vote may correspond to the majority outcome of the votes of a
trusted group of agents; second, agents can submit a ranking over multiple
delegations, so that a backup delegation can be used when their preferred
delegations are involved in cycles. The main focus of this paper is the study
of unravelling procedures that transform the delegation ballots received from
the agents into a profile of direct votes, from which a winning alternative can
then be determined by using a standard voting rule. We propose and study six
such unravelling procedures, two based on optimisation and four using a greedy
approach. We study both algorithmic and axiomatic properties, as well as
related computational complexity problems of our unravelling procedures for
different restrictions on the types of ballots that the agents can submit.",2111.13145v1,cs.AI,2021-11-25 15:58:39+00:00,"[arxiv.Result.Author('Rachael Colley'), arxiv.Result.Author('Umberto Grandi'), arxiv.Result.Author('Arianna Novaro')]",
13,Paradoxes in Sequential Voting,"We analyse strategic, complete information, sequential voting with ordinal
preferences over the alternatives. We consider several voting mechanisms:
plurality voting and approval voting with deterministic or uniform tie-breaking
rules. We show that strategic voting in these voting procedures may lead to a
very undesirable outcome: Condorcet winning alternative might be rejected,
Condorcet losing alternative might be elected, and Pareto dominated alternative
might be elected. These undesirable phenomena occur already with four
alternatives and a small number of voters. For the case of three alternatives
we present positive and negative results.",1807.03979v2,cs.GT,2018-07-11 07:50:42+00:00,"[arxiv.Result.Author('Oren Dean'), arxiv.Result.Author('Yakov Babichenko'), arxiv.Result.Author('Moshe Tennenholtz')]",
14,Negative votes to depolarize politics,"The controversies around the 2020 US presidential elections certainly casts
serious concerns on the efficiency of the current voting system in representing
the people's will. Is the naive Plurality voting suitable in an extremely
polarized political environment? Alternate voting schemes are gradually gaining
public support, wherein the voters rank their choices instead of just voting
for their first preference. However they do not capture certain crucial aspects
of voter preferences like disapprovals and negativities against candidates. I
argue that these unexpressed negativities are the predominant source of
polarization in politics. I propose a voting scheme with an explicit expression
of these negative preferences, so that we can simultaneously decipher the
popularity as well as the polarity of each candidate. The winner is picked by
an optimal tradeoff between the most popular and the least polarizing
candidate. By penalizing the candidates for their polarization, we can
discourage the divisive campaign rhetorics and pave way for potential third
party candidates.",2012.13657v1,econ.TH,2020-12-26 01:05:24+00:00,[arxiv.Result.Author('Karthik H. Shankar')],
15,Obvious Manipulability of Voting Rules,"The Gibbard-Satterthwaite theorem states that no unanimous and
non-dictatorial voting rule is strategyproof. We revisit voting rules and
consider a weaker notion of strategyproofness called not obvious manipulability
that was proposed by Troyan and Morrill (2020). We identify several classes of
voting rules that satisfy this notion. We also show that several voting rules
including k-approval fail to satisfy this property. We characterize conditions
under which voting rules are obviously manipulable. One of our insights is that
certain rules are obviously manipulable when the number of alternatives is
relatively large compared to the number of voters. In contrast to the
Gibbard-Satterthwaite theorem, many of the rules we examined are not obviously
manipulable. This reflects the relatively easier satisfiability of the notion
and the zero information assumption of not obvious manipulability, as opposed
to the perfect information assumption of strategyproofness. We also present
algorithmic results for computing obvious manipulations and report on
experiments.",2111.01983v3,cs.GT,2021-11-03 02:41:48+00:00,"[arxiv.Result.Author('Haris Aziz'), arxiv.Result.Author('Alexander Lam')]",
16,A Blockchain-based Self-tallying Voting Scheme in Decentralized IoT,"The Internet of Things (IoT) is experiencing explosive growth and has gained
extensive attention from academia and industry in recent years. Most of the
existing IoT infrastructures are centralized, in which the presence of a cloud
server is mandatory. However, centralized frameworks suffer from the issues of
unscalability and single-point-of-failure. Consequently, decentralized IoT has
been proposed by taking advantage of the emerging technology of Blockchain.
Voting systems are widely adopted in IoT, such as a leader election in wireless
sensor networks. Self-tallying voting systems are alternatives to traditional
centralized voting systems in decentralized IoT since the traditional ones are
not suitable for such scenarios. Unfortunately, self-tallying voting systems
inherently suffer from fairness issues, such as adaptive and abortive issues
caused by malicious voters. In this paper, we introduce a framework of
self-tallying systems in decentralized IoT based on Blockchain. We propose a
concrete construction and prove the proposed system satisfies all the security
requirements including fairness, dispute-freeness and maximal ballot secrecy.
The implementations on mobile phones demonstrate the practicability of our
system.",1902.03710v1,cs.CR,2019-02-11 03:28:55+00:00,"[arxiv.Result.Author('Yannan Li'), arxiv.Result.Author('Willy Susilo'), arxiv.Result.Author('Guomin Yang'), arxiv.Result.Author('Yong Yu'), arxiv.Result.Author('Dongxi Liu'), arxiv.Result.Author('Mohsen Guizani')]",
17,Generating Single Peaked Votes,"We discuss how to generate singled peaked votes uniformly from the Impartial
Culture model.",1503.02766v1,cs.GT,2015-03-10 04:15:23+00:00,[arxiv.Result.Author('Toby Walsh')],
18,Normalized Range Voting Broadly Resists Control,"We study the behavior of Range Voting and Normalized Range Voting with
respect to electoral control. Electoral control encompasses attempts from an
election chair to alter the structure of an election in order to change the
outcome. We show that a voting system resists a case of control by proving that
performing that case of control is computationally infeasible. Range Voting is
a natural extension of approval voting, and Normalized Range Voting is a simple
variant which alters each vote to maximize the potential impact of each voter.
We show that Normalized Range Voting has among the largest number of control
resistances among natural voting systems.",1005.5698v3,cs.GT,2010-05-31 15:34:11+00:00,[arxiv.Result.Author('Curtis Menton')],
19,Plurality Voting under Uncertainty,"Understanding the nature of strategic voting is the holy grail of social
choice theory, where game-theory, social science and recently computational
approaches are all applied in order to model the incentives and behavior of
voters.
  In a recent paper, Meir et al.[EC'14] made another step in this direction, by
suggesting a behavioral game-theoretic model for voters under uncertainty. For
a specific variation of best-response heuristics, they proved initial existence
and convergence results in the Plurality voting system.
  In this paper, we extend the model in multiple directions, considering voters
with different uncertainty levels, simultaneous strategic decisions, and a more
permissive notion of best-response. We prove that a voting equilibrium exists
even in the most general case. Further, any society voting in an iterative
setting is guaranteed to converge.
  We also analyze an alternative behavior where voters try to minimize their
worst-case regret. We show that the two behaviors coincide in the simple
setting of Meir et al., but not in the general case.",1411.4949v1,cs.MA,2014-11-18 18:14:25+00:00,[arxiv.Result.Author('Reshef Meir')],
20,Ballot Length in Instant Runoff Voting,"Instant runoff voting (IRV) is an increasingly-popular alternative to
traditional plurality voting in which voters submit rankings over the
candidates rather than single votes. In practice, elections using IRV often
restrict the ballot length, the number of candidates a voter is allowed to rank
on their ballot. We theoretically and empirically analyze how ballot length can
influence the outcome of an election, given fixed voter preferences. We show
that there exist preference profiles over $k$ candidates such that up to $k-1$
different candidates win at different ballot lengths. We derive exact lower
bounds on the number of voters required for such profiles and provide a
construction matching the lower bound for unrestricted voter preferences.
Additionally, we characterize which sequences of winners are possible over
ballot lengths and provide explicit profile constructions achieving any
feasible winner sequence. We also examine how classic preference restrictions
influence our results--for instance, single-peakedness makes $k-1$ different
winners impossible but still allows at least $\Omega(\sqrt k)$. Finally, we
analyze a collection of 168 real-world elections, where we truncate rankings to
simulate shorter ballots. We find that shorter ballots could have changed the
outcome in one quarter of these elections. Our results highlight ballot length
as a consequential degree of freedom in the design of IRV elections.",2207.08958v3,cs.MA,2022-07-18 22:01:13+00:00,"[arxiv.Result.Author('Kiran Tomlinson'), arxiv.Result.Author('Johan Ugander'), arxiv.Result.Author('Jon Kleinberg')]",
21,The Ranking Problem of Alternatives as a Cooperative Game,"This paper considers the ranking problem of candidates for a certain position
based on ballot papers filled by voters. We suggest a ranking procedure of
alternatives using cooperative game theory methods. For this, it is necessary
to construct a characteristic function via the filled ballot paper profile of
voters. The Shapley value serves as the ranking method. The winner is the
candidate having the maximum Shapley value. And finally, we explore the
properties of the designed ranking procedure.",1511.04437v1,cs.GT,2015-11-09 09:01:43+00:00,"[arxiv.Result.Author('Aleksei Kondratev'), arxiv.Result.Author('Vladimir Mazalov')]","International Journal of Game Theory, 49(1), 119-145 (2020)"
22,Touchscreen Voting Machines Cause Long Lines and Disenfranchise Voters,"Computerized touchscreen ""Direct Recording Electronic"" DRE voting systems
have been used by over 1/3 of American voters in recent elections. In many
places, insufficient DRE numbers in combination with lengthy ballots and high
voter traffic have caused long lines and disenfranchised voters who left
without voting. We have applied computer queuing simulation to the voting
process and conclude that far more DREs, at great expense, would be needed to
keep waiting times low. Alternatively, paper ballot-optical scan systems can be
easily and economically scaled to prevent long lines and meet unexpected
contingencies.",0810.5577v1,stat.AP,2008-10-30 20:57:19+00:00,"[arxiv.Result.Author('William A. Edelstein'), arxiv.Result.Author('Arthur D. Edelstein')]",
23,Labeled Ballot Paths and the Springer Numbers,"The Springer numbers are defined in connection with the irreducible root
systems of type $B_n$, which also arise as the generalized Euler and class
numbers introduced by Shanks. Combinatorial interpretations of the Springer
numbers have been found by Purtill in terms of Andre signed permutations, and
by Arnol'd in terms of snakes of type $B_n$. We introduce the inversion code of
a snake of type $B_n$ and establish a bijection between labeled ballot paths of
length n and snakes of type $B_n$. Moreover, we obtain the bivariate generating
function for the number B(n,k) of labeled ballot paths starting at (0,0) and
ending at (n,k). Using our bijection, we find a statistic $\alpha$ such that
the number of snakes $\pi$ of type $B_n$ with $\alpha(\pi)=k$ equals B(n,k). We
also show that our bijection specializes to a bijection between labeled Dyck
paths of length 2n and alternating permutations on [2n].",1009.2233v1,math.CO,2010-09-12 12:23:22+00:00,"[arxiv.Result.Author('William Y. C. Chen'), arxiv.Result.Author('Neil J. Y. Fan'), arxiv.Result.Author('Jeffrey Y. T. Jia')]",
24,Ballot Permutations and Odd Order Permutations,"A permutation $\pi$ is ballot if, for all $k$, the word $\pi_1\cdots \pi_k$
has at least as many ascents as it has descents. Let $b(n)$ denote the number
of ballot permutations of order $n$, and let $p(n)$ denote the number of
permutations which have odd order in the symmetric group $S_n$. Callan
conjectured that $b(n)=p(n)$ for all $n$, which was proved by Bernardi,
Duplantier, and Nadeau.
  We propose a refinement of Callan's original conjecture. Let $b(n,d)$ denote
the number of ballot permutations with $d$ descents. Let $p(n,d)$ denote the
number of odd order permutations with $M(\pi)=d$, where $M(\pi)$ is a certain
statistic related to the cyclic descents of $\pi$. We conjecture that
$b(n,d)=p(n,d)$ for all $n$ and $d$. We prove this stronger conjecture for the
cases $d=1,\ 2,\ 3$, and $d=\lfloor(n-1)/2\rfloor$, and in each of these cases
we establish formulas for $b(n,d)$ involving Eulerian numbers and
Eulerian-Catalan numbers.",1810.00993v6,math.CO,2018-10-01 22:02:18+00:00,[arxiv.Result.Author('Sam Spiro')],
25,Limiting Risk by Turning Manifest Phantoms into Evil Zombies,"Drawing a random sample of ballots to conduct a risk-limiting audit generally
requires knowing how the ballots cast in an election are organized into groups,
for instance, how many containers of ballots there are in all and how many
ballots are in each container. A list of the ballot group identifiers along
with number of ballots in each group is called a ballot manifest. What if the
ballot manifest is not accurate? Surprisingly, even if ballots are known to be
missing from the manifest, it is not necessary to make worst-case assumptions
about those ballots--for instance, to adjust the margin by the number of
missing ballots--to ensure that the audit remains conservative. Rather, it
suffices to make worst-case assumptions about the individual randomly selected
ballots that the audit cannot find. This observation provides a simple
modification to some risk-limiting audit procedures that makes them
automatically become more conservative if the ballot manifest has errors. The
modification--phantoms to evil zombies (~2EZ)--requires only an upper bound on
the total number of ballots cast. ~2EZ makes the audit P-value stochastically
larger than it would be had the manifest been accurate, automatically requiring
more than enough ballots to be audited to offset the manifest errors. This
ensures that the true risk limit remains smaller than the nominal risk limit.
On the other hand, if the manifest is in fact accurate and the upper bound on
the total number of ballots equals the total according to the manifest, ~2EZ
has no effect at all on the number of ballots audited nor on the true risk
limit.",1207.3413v1,stat.AP,2012-07-14 11:26:02+00:00,"[arxiv.Result.Author('Jorge H. Banuelos'), arxiv.Result.Author('Philip B. Stark')]",
26,Truth-tracking via Approval Voting: Size Matters,"Epistemic social choice aims at unveiling a hidden ground truth given votes,
which are interpreted as noisy signals about it. We consider here a simple
setting where votes consist of approval ballots: each voter approves a set of
alternatives which they believe can possibly be the ground truth. Based on the
intuitive idea that more reliable votes contain fewer alternatives, we define
several noise models that are approval voting variants of the Mallows model.
The likelihood-maximizing alternative is then characterized as the winner of a
weighted approval rule, where the weight of a ballot decreases with its
cardinality. We have conducted an experiment on three image annotation
datasets; they conclude that rules based on our noise model outperform standard
approval voting; the best performance is obtained by a variant of the Condorcet
noise model.",2112.04387v1,cs.GT,2021-12-07 12:29:49+00:00,"[arxiv.Result.Author('Tahar Allouche'), arxiv.Result.Author('Jérôme Lang'), arxiv.Result.Author('Florian Yger')]",
27,A Complete Enumeration of Ballot Permutations Avoiding Sets of Small Patterns,"Permutations whose prefixes contain at least as many ascents as descents are
called ballot permutations. Lin, Wang, and Zhao have previously enumerated
ballot permutations avoiding small patterns and have proposed the problem of
enumerating ballot permutations avoiding a pair of permutations of length $3$.
We completely enumerate ballot permutations avoiding two patterns of length $3$
and we relate these avoidance classes with their respective recurrence
relations and formulas, which leads to an interesting bijection between ballot
permutations avoiding $132$ and $312$ with left factors of Dyck paths. In
addition, we also conclude the Wilf-classification of ballot permutations
avoiding sets of two patterns of length $3$, and we then extend our results to
completely enumerate ballot permutations avoiding three patterns of length $3$.",2209.06087v1,math.CO,2022-09-13 15:37:45+00:00,[arxiv.Result.Author('Nathan Sun')],
28,Can Voters Detect Errors on Their Printed Ballots? Absolutely,"There is still debate on whether voters can detect malicious changes in their
printed ballot after making their selections on a Ballot Marking Device (BMD).
In this study, we altered votes on a voter's ballot after they had made their
selections on a BMD. We then required them to examine their ballots for any
changes from the slate they used to vote. Overall accuracy was exceptionally
high. Participants saw 1440 total contests, and of those 1440, there were a
total of 4 errors, so total accuracy was 99.8%. Participants were able to
perform with near-perfect accuracy regardless of ballot length, ballot type,
number of altered races, and location of altered races. Detection performance
was extremely robust. We conclude that with proper direction and resources,
voters can be near-perfect detectors of ballot changes on printed paper ballots
after voting with a BMD. This finding has significant implications for the
voting community as BMD use continues to grow. Research should now focus on
identifying administrative and behavioral methods that will prompt and
encourage voters to check their BMD-generated ballots before they drop them in
the ballot box.",2204.09780v1,cs.HC,2022-04-20 20:40:32+00:00,"[arxiv.Result.Author('Philip Kortum'), arxiv.Result.Author('Michael D. Byrne'), arxiv.Result.Author('Chidera O. Azubike'), arxiv.Result.Author('Laura E. Roty')]",
29,Schrödinger's Ballot: Quantum Information and the Violation of Arrow's Impossibility Theorem,"In this paper we study Arrow's Impossibility Theorem in the quantum setting.
Our work is based on the work of Bao and Halpern, in which it is proved that
the quantum analogue of Arrow's Impossibility Theorem is not valid. However, we
feel unsatisfied about the proof presented there. Moreover, the definition of
Quantum Independence of Irrelevant Alternatives (QIIA) seems not appropriate to
us. In this paper, we give a better definition of QIIA, which properly captures
the idea of the independence of irrelevant alternatives, and a detailed proof
of the violation of Arrow's Impossibility Theorem in the quantum setting with
the modified definition.",2103.11364v1,cs.SI,2021-03-21 11:13:06+00:00,"[arxiv.Result.Author('Xin Sun'), arxiv.Result.Author('Feifei He'), arxiv.Result.Author('Piotr Kulicki'), arxiv.Result.Author('Mirek Sopek')]",
30,Unravelling multi-agent ranked delegations,"We introduce a voting model with multi-agent ranked delegations. This model
generalises liquid democracy in two aspects: first, an agent's delegation can
use the votes of multiple other agents to determine their own -- for instance,
an agent's vote may correspond to the majority outcome of the votes of a
trusted group of agents; second, agents can submit a ranking over multiple
delegations, so that a backup delegation can be used when their preferred
delegations are involved in cycles. The main focus of this paper is the study
of unravelling procedures that transform the delegation ballots received from
the agents into a profile of direct votes, from which a winning alternative can
then be determined by using a standard voting rule. We propose and study six
such unravelling procedures, two based on optimisation and four using a greedy
approach. We study both algorithmic and axiomatic properties, as well as
related computational complexity problems of our unravelling procedures for
different restrictions on the types of ballots that the agents can submit.",2111.13145v1,cs.AI,2021-11-25 15:58:39+00:00,"[arxiv.Result.Author('Rachael Colley'), arxiv.Result.Author('Umberto Grandi'), arxiv.Result.Author('Arianna Novaro')]",
